"item_chest_wolf_description","A wolfskin jerkin, warm and wild-looking. It protects against the cold.","En väst av vargskinn, varm och vildsynt. Den skyddar mot kylan.","Un haut en peau de loup, chaud, avec un côté sauvage. Il protège du froid.","Un farsetto di pelle di lupo, caldo e dall'aspetto selvaggio. Protegge dal freddo.","Ein Wams aus Wolfsfell, das wärmt und wild aussieht. Er schützt vor Kälte.","Jubón de piel de lobo que parece cálido y te da un toque salvaje. Protege del frío.","Жилет из волчьей кожи, теплый и броский. Защищает от холода.","O platoșă cu piele de lup, călduroasă și sălbatică. Te protejează de frig.","","","Lämmittävä ja villinnäköinen sudentaljaliivi. Suojelee kylmältä.","En ulveskindsrustning, varm og utæmmet. Den beskytter imod kulden.","En jakke laget av ulveskinn, varm og med et vilt utséende. Den beskytter mot kulden.","Úlfaskinns treyja, hlý og villt. Hún verndar þig gegn kulda.","Vahşi görünümlü ve sıcak tutan bir kurt kürkü yelek. Soğuğa karşı korur.","Vilko kailis, šiltas ir nuostabiai-atrodantis. Jis apsaugo nuo šalčio.","Vlčí kůže, teplá a divoce vypadající. Chrání před chladem.","Egy farkasbőr mellény, amely meleg és vad kinézetű. Megvéd a hideg ellen.","Vlčia koža, teplá a divoko vyzerajúca. Chráni pred chladom.","Ciepła i prymitywnie wyglądająca kamizelka z wilczej skóry. Chroni przed wychłodzeniem.","Een wambuis van wolfshuid die er warm en wild uitziet. Beschermt tegen de kou.","Um colete de pele de lobo, quente e de aparência selvagem. Protege contra o frio.","Um justilho de pele de lobo, quente e selvagem. Protege contra o frio.","一件狼皮短上衣，非常温暖，看上去十分野性，让你不惧严寒。","無袖狼皮護甲，保暖且外觀狂野。能抵禦寒氣。","狼の革のジャーキン。 温かくて野性的。 寒さから守ってくれる。","야성적이며 따뜻해 보이는 늑대 가죽 상의입니다. 추위로부터 보호해 줍니다.","","ชุดเหล็กประดับด้วยหนังหมาป่า ช่วยป้องกันความหนาวเย็น","Môlsemagen wôbaks, olabeda ta pizwagamigonôgwad. Ikôlowo apchiwi tkagek.","","მგლის ტყავის ჟილეტი, საკმაოდ თბილი. გიცავთ სიცივისაგან.","","","Жилетка із вовчої шкури, тепла й дикувата на вигляд. Захищає від холоду.","Ar vilkādu apšūtas bruņas. Izskats mežonīgi labi un pasargā no aukstuma."
"item_cape_linen","Linen cape","Linnekappa","Cape en tissu","Mantello di lino","Leinenumhang","Capa de lino","Льняной плащ","Capă de in","","","Pellavaviitta","Linned kappe","Linkappe","Lín skikkja","Keten pelerin","Lininis apsiaustas","Lněný plášť","Vászonköpeny","Plátený plášť","Lniana peleryna","Linnen cape","Capa de linho","Capa de linho","亚麻披风","亞麻披風","亜麻布のケープ","섬유 망토","","ผ้าคลุมลินิน","Malomenaks gwenaks","","ბამბის მოსასხამი","","","Лляна накидка","Lina apmetnis"
"item_cape_linen_description","A simple traveler's cape.","En enkel färdkappa.","Une cape simple de voyageur.","Un semplice mantello da viaggiatore.","Ein einfacher Reiseumhang.","Capa de viajero simple.","Простой плащ путешественника.","O capă simplă a călătorului.","","","Tavallinen matkaviitta.","En simpel rejsendes kappe.","En enkel kappe for de reisende.","Einföld ferðalangs skikkja.","Sıradan bir gezgin pelerini.","Paprastas keliautojo apsiaustas.","Jednoduchý cestovní plášť.","Egy egyszerű utazóköpeny.","Jednoduchý cestovný plášť.","Prosta peleryna podróżnicza.","Een eenvoudige cape voor de reiziger.","Uma simples capa de viajante.","Capa simples para viajantes.","一件简单的行者披风。","旅人用的簡易披風。","シンプルな旅人のケープ。","모험가의 간단한 망토입니다.","","ผ้าคลุมทั่วไปของนักผจญภัย","Ôbamakwid w'nanihlawi gwenaks.","","მეგზაურის უბრალო მოსასხამი.","","","Проста накидка мандрівників.","Vienkāršs apmetnis ceļotājiem."
"item_legs_wolf","Wolf armor legs","Vargskinnsbyxor","Jambières de loup","Gambali del lupo","Wolfsbeinschutz","Pantalones de lobo","Волчья защита для ног","Pantaloni de armură de lup","","","Sudentaljainen jalkapanssari","Ulvebenrustning","Ulveskinnsbukser","Úlfslegghlífar","Kurt bacaklıklar","Vilko kailio antblauzdžiai","Holenice z vlčí kůže","Farkaspáncél lábvért","Nohavice z Vlčej kože","Spodnie z wilka","Wolfharnas onderstuk","Armadura de lobo: pernas","Armadura de lobo: pernas","银质霜狼腿甲","野狼腿甲","狼の脚の防具","늑대 가죽 바지","","กางเกงหมาป่า","Môlsem ikôdizoskwigen","","მგლის დაცვა ფეხებისტის","","","Вовчі поножі","Vilkādas bruņu bikses"
"item_legs_wolf_description","Shaggy breeches of wolfskin.","Lurviga benklädnader av vargskinn.","Des braies chaudes en peau de loup.","Ispidi calzoni di pelle di lupo.","Zottige Kniehosen","Bombachos de piel de lobo.","Штаны из лохматой волчьей шкуры.","Nădragi flocoși de piele de lup.","","","Sudentaljasta tehdyt takkuiset säpikkäät.","Pjusket buks af ulveskind.","Rå og hengende bukser av ulveskinn.","Loðnar úlfaskinns buxur.","Kabarık kurt kürkü bacaklıklar.","Apšiurusios vilko kailio kelnės.","Chundelaté kalhoty z vlčí kůže.","Bozontos farkasbőr nadrág.","Huňaté nohavice z vlčej kože.","Kudłate bryczesy z wilczej skóry.","Harige broek van wolfshuid.","","Culote felpudo de pele de lobo.","毛茸茸的狼皮裤。","毛茸茸的狼皮褲。","狼の革でできた毛むくじゃらのズボン。","늑대 가죽으로 이루어진 덥수룩한 바지입니다.","","กางเกงเหล็กเสริมด้วยหนังหมาป่า","","","მგლის ტყავის უხეში შარვალი.","","","Кудлаті короткі штани з вовчої шкури.","Pinkainas vilkādas pusgarās bikses."
"item_cape_wolf","Wolf fur cape","Vargskinnsmantel","Cape en fourrure de loup","Mantello di pelliccia di lupo","Wolfsfellumhang","Capa de pelo de lobo","Плащ из шкуры волка","Capă din blană de lup","მგლის ტყავის მოსასხამი","","Sudenturkkiviitta","Ulvepelskappe","Ulveskinnskappe","Úlfsskikkja","Kurt kürkü pelerin","Kailinis vilko apsiaustas","Plášť z vlčí kůže","Farkasbőr köpeny","Plášť z Vlčej Kožušiny","Peleryna z wilczego futra","Wolfsbonten cape","Capa de pele de lobo","Capa de pelo de lobo","狼毛披风","野狼披風","狼の毛皮のケープ","늑대 가죽 망토","","ผ้าคลุมขนหมาป่า","Môlsemagen gwenaks","","მგლის ბეწვის მოსასხამი","","","Накидка з вовчої шкури","Vilkādas apmetnis"
"item_cape_wolf_description","Wolves are natural survivors. This one was just unlucky. Now its pelt will warm you in the snow.","Vargar är födda överlevare. Den här hade otur. Nu kommer den hålla dig varm i snön.","Les loups sont des survivants. Celui-ci a juste joué de malchance. Sa fourrure vous tiendra désormais chaud par temps de neige.","I lupi sono sopravvissuti naturali. Questo era semplicemente sfortunato. Ora la sua pelliccia ti scalderà nella neve.","Wölfe sind natürliche Überlebenskünstler. Dieser hier hatte einfach nur Pech. Aber immerhin wird sein Pelz jetzt dich vor dem Schnee schützen.","Los lobos son supervivientes por naturaleza, pero este tuvo mala suerte. Su piel te dará calorcito en la nieve.","Волки умеют выживать. Этому просто не повезло. Теперь его шкура согреет вас в холода.","Lupii sunt supraviețuitori naturali. Acesta a fost doar ghinionist. Acum blana lui te va încălzi în zăpadă.","","","Yleensa sudet ovat luonnollisia selviytyjiä – tällä vain oli mukanaan huonoa tuuria. Sen turkki lämmittää nyt sinua.","Ulve er naturlige overlevere. Denne her var bare uheldig. Nu holder dens pels dig varm i sneen.","Ulver er naturlige overlevende. Denne var bare uheldig. Nå vil skinnet dens holde deg varm i kulden.","Úlfar hafa náttúrulegan hæfileika til að lifa. Þessi var hinsvegar óheppin. Nú mun feldur hans hlýja þér í snjónum.","Kurtlar hayatta kalma konusunda doğuştan uzmandırlar ama bu arkadaş biraz talihsizmiş. Postu artık kar soğuğunda seni ısıtacak.","Vilkai natūraliai išgyvena. Šiam tiesiog nepasisekė. Dabar jo kailis šildys jus sniege.","Vlci přežijí ledacos, tenhle měl však smůlu. Nyní tě jeho kůže zahřeje, když sněží.","A farkasok természetes túlélők. Ez a példány csak szerencsétlenül járt. Az irhája mostantól téged melegít a hóban.","Vlci sú od prírody majstri v prežití. Tento mal len smolu. A teraz ťa bude jeho kožušina zahrievať v zime.","Wilki potrafią przeżyć w każdych warunkach. Ten miał po prostu pecha. Teraz jego futro ogrzeje cię na mrozie.","Wolven zijn van nature overlevers. Deze had gewoon pech. Nu houdt zijn huid je warm in de sneeuw.","Os lobos são sobreviventes naturais. Este apenas teve azar. Agora a sua pele irá aquecer-te na neve.","Lobos são sobreviventes naturais. Esse só deu azar. Agora sua pele vai aquecer você na neve.","狼是天生的生存强者。 只是这一匹比较倒霉。 现在，它的皮毛将在雪中温暖您。","野狼善於逆境求生，但這隻只是不走運罷了。牠的毛皮能讓你在雪地保暖。","狼には生き延びる本能がある。 これは不運な一頭だ。 今、その毛皮は雪の中でも身体を温めてくれる。","늑대는 생존에 타고난 동물입니다. 다만 이 늑대는 운이 좋지 않았습니다. 이제 이 털 가죽은 눈 속에서 당신을 따뜻하게 해줄 것입니다.","","ปกติหมาป่าคือผู้รอดชีวิต แต่ตัวนี้คงโชคร้ายไปหน่อย ตอนนี้หนังของมันจะทำให้คุณอบอุ่น","Môlsemak ôzôlôwzoak alniwi. Yowi ibitta majalmegwezid. Nikwôbiji w'madagenga k'kzabzogw psônga.","","მგლები ბუნებით გადარჩენისთვის იბრძვიან, ამ კონკრეტულს კი არ გაუმართლა, ახლა მისი ბეწვი თქვენ გაგათბობთ.","","","Вовки за природою живучі. А от цьому не пощастило. Тепер його хутро зігріє вас у хуртовині.","Vilki ir izdzīvotāji. Šim vienam vienkārši nepaveicās. Bet tagad tā kažoks pasargās tevi no aukstuma."
"item_cape_lox","Lox cape","Oxödlemantel","Cape de Lox","Mantello di Lox","Lox-Umhang","Capa de lox","Плащ из шкуры быкоящера","Capă de lox","","","Myskiliskoviitta","Loxkappe","Loxkappe","Luxa skikkja","Lox pelerini","Lokso apsiaustas","Plášť z Loxe","Loxköpeny","Plášť z Loxa","Peleryna z Lox'a","Hossencape","Capa de Lox","Capa de Lox","平原牦牛披风","蜥牛披風","ロックスのケープ","록스 가죽 망토","","ผ้าคลุมหนังล็อกซ์","Loxagen gwenaks","","ლოქსის ტყავის მოსასხამი","","","Накидка зі шкури бикоящура","Loksa ādas apmetnis"
"item_cape_lox_description","A pelt from one of the great beasts, thick and warm.","En päls från en väldig best, tjock och varm.","Une fourrure épaisse et chaude issue d'une des bêtes les plus féroces.","Una pelliccia da una delle grandi bestie, spessa e calda.","Ein Pelz von einer der größten Bestien überhaupt. Dick und warm.","Piel de una de las grandes bestias. Es gruesa y cálida.","Шкура величественного зверя, толстая и теплая.","O bucată de piele de la o bestie măreață, groasă și caldă.","","","Lämmin ja paksu viitta, joka on tehty mahtavan pedon taljasta.","En pels fra en af de største bæster, tyk og varm.","Skinnet til et av de store beistene, tykk og varm.","Feldur af mikilli skepnu, þykkur og hlýr.","En büyük hayvanlardan birine ait kalın ve sıcak bir post.","Vieno iš didžiųjų žvėrių kailis, storas ir šiltas.","Kožich z jednoho z velkých zvířat, tlustá a teplá.","Az egyik nagy fenevad irhája. Vastag és meleg.","Koža jedného z veľkých zvierat, hustá a teplá.","Grube i ciepłe futro z ogromnej bestii.","De pels van een van de grote wezens. Dik en warm.","Uma pele de uma das grandes bestas, grossa e quente.","Couro de um animal grandioso, grosso e quente.","一张从最厉害的野兽身上猎来的皮，厚实而温暖。","大型野獸的毛皮，厚實保暖。","大きな獣の毛皮。 厚くて温かい。","두툼하고 따뜻한 큰 짐승의 가죽입니다.","","หนังสัตว์ป่าขนาดใหญ่ อุ่นแน่นอน","Gitawaasagen, kepagen ta kakinlôda.","","ერთ-ერთი უდიდესი ცხოველის ტყავი, სქელი და თბილი.","","","Шкура величного звіра товста й тепла.","Nezvēra kažoks, biezs un silts."
"item_helmet_drake","Drake helmet","Drakhjälm","Casque de drac","Elmo di drago","Drachenhelm","Casco dracónico","Драконий шлем","Cască de drac","","","Routakäärmekypärä","Dragehjelm","Dragehjelm","Hrímdreka hjálmur","Ejder miğferi","Drakono šalmas","Přilba z Dráčka","Sárkánysisak","Dračia Helma","Hełm drakona","Kleine ijsdraakhelm","Elmo de dragão","Elmo de Dragão","霜龙头盔","冰龍頭盔","ドレイクの兜","드레이크 투구","","หมวกเหล็กเดรก","Sikwlaihlaikask","","დრაკონის ჩაფხუტი","","","Драконячий шолом","Dreika ķivere"
